Files	SourceLab	Magnification	Stain	Species	Strain	DateAdded	FileSize_bytes_	md5
metestrus/081920 113_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:11:49	240953	6BFA01DA1873762D6D5BE379AC89D718
metestrus/081920 113_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:11:49	220242	6C2E09D1528EC061E4DD017C808869F7
metestrus/081920 115_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:11:49	175610	1696D04F9EB99BC73EFEA6606747507A
metestrus/081920 118_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:11:49	182399	1A80B3DEBA291ADE285B6D69DAB5B3BC
metestrus/082020 109_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:12:18	230358	D21AEDB42BDAFEF65E9F6613A118BB3D
metestrus/082020 112_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:12:18	184592	A2AE3956E70ED09D6903B4C86AAB40E0
metestrus/082020 112_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:12:18	198726	81A144D4E8529BBF0E28B73600AB0EE9
metestrus/082020 114_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:12:18	208405	07965136A52B979D21D77216C845F9D5
metestrus/082020 114_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:12:18	187641	2977C2A8EABB19DE3370A2F18C0FDF11
metestrus/082520 311_032.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:13	4560230	189FB7BEC3F8A495D8C9186B96443866
metestrus/082520 311_033.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:13	5087435	B1CDFD8F0EFB2CCB652227DF93254F23
metestrus/082520 312_037.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:13	4724390	4E300DF8CBC10CA2DE1742C4451F9F3A
metestrus/082520 316_047.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:14	4297017	A3F8BB5E897AD9AD40B5902725CB0A8B
metestrus/082520 318_057.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:14	5143751	F677EEAA1DE683FAD5DD7FD27B12374A
metestrus/082620 316_060.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:43	5182699	9732F4285823C2FEAE7D3FA859EB85CF
metestrus/082620 316_061.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:43	5198903	92EAB0B3317078186AE4CE25E6BB67CC
metestrus/082620 325_089.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:45	3978018	62C3CBBF120EB8144957BC499BE0F32D
metestrus/082620 329_099.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:45	4118962	55C738E8DACFD2B79DC789E81CB069EA
metestrus/082620 329_100.JPG	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:23:45	4608269	278507C7A6395CA47C7B1534C5FF3DD3
metestrus/082920 303_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:28	218173	99AAD1A877970E9C37627AF507FE2F84
metestrus/082920 304_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:28	217445	632075CEF93F46EE1952B86245590AEB
metestrus/082920 304_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:28	210450	B7F7413D91568639C7DA8C23FC0509C1
metestrus/082920 304_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:28	228342	19D408A37BE1E1EA77DCC56410282492
metestrus/082920 306_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	261934	804A2E894B0E6715CE70CBECB8AFA28D
metestrus/082920 306_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	279117	219958A76874C882F1CE80B0FF619DE1
metestrus/082920 306_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	358680	68816BFBADF850BB56A522365B66A0AB
metestrus/082920 309_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	245337	E560CA8F4C50F4DBDC8B97D5445BBC43
metestrus/082920 309_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	189526	F63C38DE61B8A64897A0D8C1EB256602
metestrus/082920 310_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	340101	6C431C668334D61F3D51CA587CDA9723
metestrus/082920 310_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	347438	C89FBA068C1D6661E244F63C06A6C0F4
metestrus/082920 311_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	220781	B36CA6FAF4119FB691F325DE56FC7BE8
metestrus/082920 311_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	242996	DEFEF5CCEA7255BF96BD13C58C44005F
metestrus/082920 311_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	244304	52BD0E6E58187354D958F324D5053EBC
metestrus/082920 313_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	261652	DA812E2B9C03576AE0B93109BF475E48
metestrus/082920 314_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	336563	F9F7A5E181C76A563B64EAFCAE8A9403
metestrus/082920 314_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	299531	4214026D8B05D337D1DEF1303EC9FB31
metestrus/082920 314_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	317273	F64817449FDAC68089404F08D589D566
metestrus/082920 315_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	258438	D9B677B9AEEC8CC4DF5A36FE4EBE2428
metestrus/082920 315_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	253628	281526390E977616D59105A380287A0E
metestrus/082920 315_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	311611	670A7D3CADAB695C078A0990B73450CC
metestrus/082920 316_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	193133	3375535F458544EA651936BE2CEA3DE4
metestrus/082920 316_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	251098	53F7E4898FA7CC371D6E1006DE5C2563
metestrus/082920 317_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	269249	F646956362E503809AE6739D50A6735F
metestrus/082920 317_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:29	284290	4E79E96A1C42A2D0FE986B4BBB13D93B
metestrus/082920 323_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	354390	8130E769E6F1C4782F7A8790D5369A2C
metestrus/082920 329_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	203442	25D9B8135B1DB648138705D8B6864E0A
metestrus/082920 329_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	207422	DB5BAA2093417DE24A60536B03FED66B
metestrus/082920 329_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	229851	EC3DF62F3EC5359BCA9D3A27599A390C
metestrus/082920 330_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	278277	93160B39E343A212743D3D2A6B79290B
metestrus/082920 330_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	222062	53E90DD4B50324AE6C1DCCD5CF935027
metestrus/082920 331_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	216750	5D944DBCEF9B8D8EAE6E534FE050C3ED
metestrus/082920 332_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	269095	E1A643B6F7F152985B65386358E116AA
metestrus/082920 332_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	245924	24DB22DD0887BF752484850DCE850131
metestrus/082920 333_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	327453	B2005069603D629413E8F345C0BBBD5F
metestrus/082920 333_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	353198	E457CBE17235C44FAE535DA941545CEB
metestrus/082920 334_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	247819	393BB6933825ABA3751026C9EDD8FC1E
metestrus/082920 334_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:25:30	222173	E46B5321818B1B590CCC9DF26F024258
metestrus/083020 308_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:03	277573	8216742F52077774721F97444D002C3C
metestrus/083020 308_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:03	277048	033C1CB0AE2A3F183B6B493752F1BFAB
metestrus/083020 308_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:03	304280	78D631513E97C23C9B5B968A632AC81C
metestrus/083020 323_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:04	207337	7A4D4327BC41569F414AE65F4DBC0523
metestrus/083020 323_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:04	224370	DE69FA33680BFF56F07461BA0CFC968E
metestrus/083020 324_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:04	335300	9DF665C5F9F4D855D6E9B14F08BA2CA6
metestrus/083020 324_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:04	310425	0586AA5FAA0CE65EFA661F93F42DAF95
metestrus/083020 326_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	277162	492C6D307ABE8BDEB62CCBB10A8A4FA3
metestrus/083020 326_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	348265	A6C78B58C7737A6D9060A0DE8FCC333C
metestrus/083020 326_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	300259	753F85C3FD9C7466C8091646396BB2D0
metestrus/083020 328_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	224989	602E903D0FC30D62095321B1430A944E
metestrus/083020 328_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	232453	33449664106E4D5F29F9C16E8CAF87C8
metestrus/083020 328_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	217952	287E7A59C086F29A26E80FDE7A388B76
metestrus/083020 333_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	222241	ACBF8FDE6F896ABA91FB2C342D2A9E65
metestrus/083020 333_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	230715	3A5664A77B863D99E967D6C51713783F
metestrus/083020 333_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	257979	41EB9CEC03E6AD1D690CBF7956E5F8D4
metestrus/083020 338_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	207887	3CCC369B015315E9EFE9417A03134F2A
metestrus/083020 338_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	207836	A11E001699AC765A3A953F81A1F929EA
metestrus/083020 338_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:05	204771	443C33F338C254DB1147B9F3551D4931
metestrus/083020 339_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:06	247327	D07671EA97924BC7A12CD072A243C6AB
metestrus/083020 339_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:06	299418	263F829C7E33AFF7B38B4F18610D1D91
metestrus/083020 339_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:06	289511	5BDCE4B08C830F6063BF2022F49CFC8C
metestrus/083120 303_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	188340	022F635BE52C6252D0FE22FD6A04A0A1
metestrus/083120 304_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	209346	AC2C4D50B3AF68F586DAE37EA3E76A5F
metestrus/083120 309_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	210962	669E4E1532594C5E92A483F4209C9435
metestrus/083120 309_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	198434	19B03827B5527DA56C90FA80A32B03AE
metestrus/083120 309_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	192496	C3DE079F9DAA4F6BBF284322B6BD0E56
metestrus/083120 310_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	196208	674CEB53137CF50F33091E11D6246EA2
metestrus/083120 310_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	194942	C3B9D7BEC15B965A82A28D4178C46BBE
metestrus/083120 310_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	196811	057B2F190850986E02C77AD522B5EBB4
metestrus/083120 311_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	218047	D443AE3B9E70BC8D464C5E38091C9B6E
metestrus/083120 311_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	255492	3193581F6F4AD22BEF3D75906CF3C170
metestrus/083120 311_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	196207	FF6693EBADF95CF5B0E7BC7279121A43
metestrus/083120 312_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	201874	7222376A43DF9DE8D549936E100D782C
metestrus/083120 312_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	203301	299882D79C40008671B0AE5B67670FFA
metestrus/083120 312_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	197352	03831F2C4C8F6060A964F1AEDA5328FA
metestrus/083120 313_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	251126	1B3E90DE1AF9848FF42A98C5AFB4925F
metestrus/083120 313_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	265027	3A527E94EAECC0C282A286569E8CAAEE
metestrus/083120 313_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	264887	576000BF77C96E3041B5B15E3FF7B391
metestrus/083120 314_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	186943	044D9C020F233B20DDD5FBADFE6C70C3
metestrus/083120 315_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	246256	F5D017134AF979125CD612B893E25C85
metestrus/083120 315_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	214150	B6D3E200CC1C3BF456F2674F111135C4
metestrus/083120 315_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	244072	22F067B1874C43E7CF882B981EBCB5D3
metestrus/083120 316_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	259867	D30D73C89C08CC5744F7E9FCFABC9686
metestrus/083120 317_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	208057	80D368EBBC8404CD4FFD399426D944B2
metestrus/083120 317_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	194575	C61E9DFF00575268FDBA75F497217998
metestrus/083120 317_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	215244	467D0A94C68D50837FC317CD10E6CDEF
metestrus/083120 319_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	216295	EAE14E4CE863604AB43AE76C89D127DD
metestrus/083120 320_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	279752	558248ACB4368FB215B3C7683372BC7D
metestrus/083120 324_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	213209	7D0B460BC83298E7F973C944E7728610
metestrus/083120 325_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	197311	CFCD9293226E2A603011FDDAF779F7F1
metestrus/083120 325_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	197186	2CA5E9D8C5BB012098A4996165522837
metestrus/083120 325_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	206757	A829B8ADD1E605D37CAC55902B28EADA
metestrus/083120 328_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	189609	F94FB1AD0FF899BE10D6DF8275450FB0
metestrus/083120 328_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	190148	8DE21062E28E481F8CC38ABEF68BE4FD
metestrus/083120 328_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	178303	28E46437C28C70E22185003747970C3C
metestrus/083120 329_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:17	209825	46A7D3DD12D8A25272FAC8D0DD6F9F38
metestrus/083120 329_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:18	217047	DC4EAA00B269626122AEF673300672A6
metestrus/083120 330_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:18	220623	4CAEADF2C068E4876BAA97CE39902AD4
metestrus/083120 331_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:18	212802	C53241AE637C6E7DA9F8AC466F8C615D
metestrus/083120 331_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:18	217553	B03C913FCB2DF367FFABD8D3966527F5
metestrus/083120 332_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:18	198093	E1871299F2CC46ABD5CAA7088582D641
metestrus/083120 333_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:15	204627	6B145097B19C7E2F853CB15596D57947
metestrus/083120 333_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:15	200173	E122433EB03193A5387B74E383CE4271
metestrus/083120 334_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:15	217577	C9872C69278E5438E42BE15B27F64468
metestrus/083120 334_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:15	206043	9BBB47375F07A65EF1719B2956973F19
metestrus/083120 334_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:15	226039	43711EA3154AA566465C53A5FEFB247A
metestrus/083120 335_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:15	406258	5B627290545216735E2C3474AF794B6E
metestrus/083120 336_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:15	231004	E9DD6E59605C95B5FE0EDFC914735ED9
metestrus/083120 336_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:15	223961	ACB6D736BDD55817D939799619D13B06
metestrus/083120 340_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	189718	6CD4A348F2D394CAEB74014EF1EF9CB9
metestrus/083120 340_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:16	211150	5EB830D672B90B9A8A1A1F0A30AC7F96
metestrus/08_07_20_01 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:05	2163373	4C74E9CDD22A73B30C0C2517F7C82DCE
metestrus/08_07_20_02 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:05	2085540	7C722055B7306F7267B30122913AC936
metestrus/08_07_20_02 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:05:19	1994767	3388F1C57D9AB7BB14F94F8A9DC3A48F
metestrus/08_07_20_02.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:02:02	1945622	652DA1A6431527FD3C49964B3965CB57
metestrus/08_07_20_03 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:05	2224372	1FB15112ACE32E6528DD4E5A7E4F363F
metestrus/08_07_20_03 (5).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:05:19	2037632	8E9E30FFD33C99D56A5B4149D9A76EB8
metestrus/08_07_20_03 (6).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:05:54	1871588	9F0245E7FABF322099AECEDBA68DCC18
metestrus/08_07_20_03 (8).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:07:30	1948741	24769A148CB97DE4DA4CF67F0C9C72E4
metestrus/08_07_20_03.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:02:02	1902464	16037BEC1EAD59B7BD81C256343A8570
metestrus/08_07_20_04 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:05	2282319	D8533C70C0F364D5D7C80EAA2C751788
metestrus/08_07_20_04.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:02:02	1823627	8DED1BF4A4CDDED7D2344B2B2FAD14A7
metestrus/08_07_20_05 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:03:16	2114776	C639C1C25F4177594A52652D56B5E3BD
metestrus/08_07_20_05 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:05	2257937	C49FA768D366E08F2703708A4E807BE7
metestrus/08_07_20_05.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:02:02	1978185	4FC1060F7AAC406599B6E6E7EA12AFE2
metestrus/08_07_20_06 (2).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:05	2226414	1AA7910B22EC5B992CD3498BFD91224F
metestrus/08_08_20_03.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:02:02	2028103	0DF82E8FE7587EA0720F586557E82106
metestrus/08_08_20_04 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:05	2035464	A9A04861A2C83F19AB13CFA448993967
metestrus/08_08_20_05 (3).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:05	2088021	C8F1A3BB43FB1E9B01E71B1356BC0AB4
metestrus/08_08_20_05.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:02:02	2146660	76A9AAC16B04BF8152D7A2D7FDBDB448
metestrus/08_08_20_06 (4).jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:07:30	1984146	B659CA538D4DB3ADE4DF339BEEA0024C
metestrus/08_08_20_06.jpg	Shansky	10X	Crystal Violet	Rat	Long Evans WT	08-Aug-2020 15:04:00	2087289	10A43B3C2E94FCF207D8929B60CFE2D5
metestrus/090120 301_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	222446	CEFAA9CCCBC90EA63D5B0A29D4661E7F
metestrus/090120 308_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:42	186809	E10316F1F4CACC128127C1A44EC73113
metestrus/090120 318_1.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	185872	0C02041D3515348CC3FE16728EC9469E
metestrus/090120 318_2.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	188671	603B7099D1B01C9DCE4CFAB020555ECD
metestrus/090120 318_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	185989	21CED1E4EBC5DCF3000F1F3208B42867
metestrus/090120 319_3.jpg	Ostroff	10X	Shorr Stain	Rat	Sprague Dawley WT	24-Oct-2020 15:26:43	189879	5BDBDBCD45EC682E26DA4428E0BACA94
